DateTime,Price,Out,At,In
2022-02-21T00:00:00.000Z,38182.38,0.306968,0.054132,0.6389
2022-02-28T00:00:00.000Z,41486.09,0.249498,0.07691,0.673593
2022-03-07T00:00:00.000Z,39258.39,0.273347,0.077349,0.649304
2022-03-14T00:00:00.000Z,40554.43,0.236571,0.079616,0.683813
2022-03-21T00:00:00.000Z,43356.89,0.19044,0.077577,0.731983
2022-03-28T00:00:00.000Z,46708.15,0.149953,0.070568,0.77948
2022-04-04T00:00:00.000Z,44023.46,0.217172,0.065104,0.717724
2022-04-11T00:00:00.000Z,40376.95,0.287402,0.050117,0.662481
2022-04-18T00:00:00.000Z,40447.49,0.281834,0.059044,0.659122
2022-04-25T00:00:00.000Z,38901.58,0.310365,0.065294,0.624341
2022-05-02T00:00:00.000Z,37047.83,0.335599,0.058833,0.605568
2022-05-09T00:00:00.000Z,30164.35,0.410922,0.037815,0.551263
2022-05-16T00:00:00.000Z,29761.21,0.404406,0.034793,0.560801
2022-05-23T00:00:00.000Z,29218.96,0.398218,0.046658,0.555124
2022-05-30T00:00:00.000Z,30395.42,0.380657,0.048883,0.57046
2022-06-06T00:00:00.000Z,29707.98,0.395085,0.038205,0.56671
2022-06-13T00:00:00.000Z,21248.99,0.426432,0.043771,0.529797
2022-06-20T00:00:00.000Z,20850.79,0.427834,0.02573,0.546436
2022-06-27T00:00:00.000Z,19926.55,0.433277,0.031256,0.535467
2022-07-04T00:00:00.000Z,20780.35,0.408426,0.035473,0.556102
2022-07-11T00:00:00.000Z,20407.15,0.414259,0.040065,0.545676
2022-07-18T00:00:00.000Z,22739.52,0.388276,0.021334,0.59039
2022-07-25T00:00:00.000Z,22884.53,0.391988,0.036281,0.571732
2022-08-01T00:00:00.000Z,23074.48,0.377244,0.044617,0.578139
2022-08-08T00:00:00.000Z,24021.83,0.366791,0.031761,0.601448
2022-08-15T00:00:00.000Z,22871.53,0.384301,0.038716,0.576984
2022-08-22T00:00:00.000Z,20929.93,0.414951,0.037153,0.547896
2022-08-29T00:00:00.000Z,19976.75,0.433802,0.033387,0.532811
2022-09-05T00:00:00.000Z,20149.44,0.414103,0.047121,0.538776
2022-09-12T00:00:00.000Z,20387.72,0.409102,0.04587,0.545028
2022-09-19T00:00:00.000Z,19010.14,0.442738,0.039494,0.517768
2022-09-26T00:00:00.000Z,19310.75,0.42503,0.054775,0.520194
2022-10-03T00:00:00.000Z,19732.72,0.407681,0.05794,0.534379
2022-10-10T00:00:00.000Z,19170.18,0.429782,0.052627,0.517591
2022-10-17T00:00:00.000Z,19244,0.422675,0.052305,0.525021
2022-10-24T00:00:00.000Z,20317.35,0.3857,0.033668,0.580633
2022-10-31T00:00:00.000Z,20691.33,0.380082,0.047423,0.572495
2022-11-07T00:00:00.000Z,17739.97,0.429644,0.055443,0.514913
2022-11-14T00:00:00.000Z,16628.52,0.466398,0.042963,0.490639
2022-11-21T00:00:00.000Z,16335.34,0.459556,0.050068,0.490377
2022-11-28T00:00:00.000Z,16778.27,0.443873,0.060724,0.495403
2022-12-05T00:00:00.000Z,17089.5,0.43872,0.055416,0.505864
2022-12-12T00:00:00.000Z,17240.38,0.429883,0.045555,0.524561
2022-12-19T00:00:00.000Z,16756.11,0.449227,0.053677,0.497095
2022-12-26T00:00:00.000Z,16635.98,0.452721,0.05782,0.489459
2023-01-02T00:00:00.000Z,16826.2,0.430706,0.058668,0.510627
2023-01-09T00:00:00.000Z,18779.82,0.385317,0.057638,0.557045
2023-01-16T00:00:00.000Z,21657.25,0.315285,0.031266,0.653449
2023-01-23T00:00:00.000Z,23054.67,0.291833,0.033628,0.674538
2023-01-30T00:00:00.000Z,23330.93,0.288743,0.042962,0.668295
2023-02-06T00:00:00.000Z,22387.33,0.321537,0.036707,0.641756
2023-02-13T00:00:00.000Z,23533.7,0.293785,0.027003,0.679212
2023-02-20T00:00:00.000Z,23884.02,0.289478,0.034453,0.676069
2023-02-27T00:00:00.000Z,23053.22,0.313975,0.043555,0.642469
2023-03-06T00:00:00.000Z,21330.9,0.367116,0.033854,0.59903
2023-03-13T00:00:00.000Z,25584.41,0.264303,0.02705,0.708647
2023-03-20T00:00:00.000Z,27811.13,0.254198,0.032014,0.713788
2023-03-27T00:00:00.000Z,27947.59,0.251526,0.045234,0.70324
2023-04-03T00:00:00.000Z,28052.02,0.249051,0.060714,0.690235
2023-04-10T00:00:00.000Z,30100.85,0.234072,0.026949,0.738979
2023-04-17T00:00:00.000Z,28648.93,0.270763,0.028915,0.700322
2023-04-24T00:00:00.000Z,28737.62,0.264082,0.029011,0.706907
2023-05-01T00:00:00.000Z,28852.99,0.260596,0.039292,0.700112
2023-05-08T00:00:00.000Z,27265.9,0.324279,0.028806,0.646915
2023-05-15T00:00:00.000Z,27024.72,0.325737,0.033509,0.640754
2023-05-22T00:00:00.000Z,26822.28,0.327524,0.033712,0.638764
2023-05-29T00:00:00.000Z,27344.74,0.30305,0.046484,0.650466
2023-06-05T00:00:00.000Z,26345.58,0.351549,0.028141,0.62031
2023-06-12T00:00:00.000Z,25915.6,0.355696,0.021942,0.622362
2023-06-19T00:00:00.000Z,29367.07,0.237559,0.034073,0.728368
2023-06-26T00:00:00.000Z,30437.27,0.214486,0.040875,0.744639
2023-07-03T00:00:00.000Z,30537.65,0.217664,0.046843,0.735494
2023-07-10T00:00:00.000Z,30584.71,0.215414,0.057273,0.727314
2023-07-17T00:00:00.000Z,29948.54,0.24956,0.04557,0.70487
2023-07-24T00:00:00.000Z,29330.7,0.285466,0.024783,0.689751
2023-07-31T00:00:00.000Z,29178.91,0.285409,0.031601,0.68299
2023-08-07T00:00:00.000Z,29430.95,0.270489,0.033544,0.695967
2023-08-14T00:00:00.000Z,27579.84,0.338131,0.029628,0.632241
2023-08-21T00:00:00.000Z,26065.06,0.376444,0.032338,0.591218
2023-08-28T00:00:00.000Z,26376.76,0.35938,0.039374,0.601246
2023-09-04T00:00:00.000Z,25859.49,0.370068,0.052395,0.577537
2023-09-11T00:00:00.000Z,26213.87,0.353611,0.049154,0.597235
2023-09-18T00:00:00.000Z,26785.92,0.331584,0.044946,0.62347
2023-09-25T00:00:00.000Z,26742.79,0.332532,0.041891,0.625577
2023-10-02T00:00:00.000Z,27747.75,0.292263,0.03232,0.675417
2023-10-09T00:00:00.000Z,27107.21,0.325517,0.039038,0.635446
2023-10-16T00:00:00.000Z,29047.49,0.249596,0.029038,0.721366
2023-10-23T00:00:00.000Z,33916.37,0.182441,0.021933,0.795626
2023-10-30T00:00:00.000Z,34756.4,0.174817,0.037703,0.78748
2023-11-06T00:00:00.000Z,36233.66,0.163141,0.032376,0.804484
2023-11-13T00:00:00.000Z,36557.46,0.161611,0.038639,0.79975
2023-11-20T00:00:00.000Z,37301.8,0.153401,0.033089,0.81351
2023-11-27T00:00:00.000Z,38268.57,0.144476,0.026257,0.829267
2023-12-04T00:00:00.000Z,43314.28,0.102808,0.020262,0.87693
2023-12-11T00:00:00.000Z,42020.25,0.125243,0.028912,0.845844
2023-12-18T00:00:00.000Z,43168.97,0.106239,0.034872,0.858889
2023-12-25T00:00:00.000Z,42650.14,0.122871,0.043562,0.833567
2024-01-01T00:00:00.000Z,43742.61,0.100496,0.043116,0.856387
2024-01-08T00:00:00.000Z,44885.46,0.100695,0.035008,0.864297
2024-01-15T00:00:00.000Z,42035.49,0.15333,0.05394,0.79273
2024-01-22T00:00:00.000Z,40682.73,0.18267,0.039112,0.778218
2024-01-29T00:00:00.000Z,42881.29,0.116565,0.074267,0.809169
2024-02-05T00:00:00.000Z,45226.99,0.091356,0.044695,0.863949
2024-02-12T00:00:00.000Z,50927.79,0.050931,0.015283,0.933787
2024-02-19T00:00:00.000Z,51533.01,0.051794,0.025745,0.922461
2024-02-26T00:00:00.000Z,59683.71,0.0139,0.018951,0.967149
2024-03-04T00:00:00.000Z,66773.14,0.000243,0.013291,0.986466
2024-03-11T00:00:00.000Z,69655.72,0.007232,0.015004,0.977765
2024-03-18T00:00:00.000Z,65679.58,0.027155,0.022401,0.950444
2024-03-20T00:00:00.000Z,64461.07,0.03341,0.022038,0.944552
2024-03-21T00:00:00.000Z,66388.74,0.020011,0.028352,0.951637
2024-03-22T00:00:00.000Z,64482.47,0.034538,0.024655,0.940807
2024-03-23T00:00:00.000Z,64515.85,0.032976,0.027704,0.93932
2024-03-24T00:00:00.000Z,65713.3,0.021205,0.038652,0.940143
2024-03-25T00:00:00.000Z,68801.55,0.006868,0.022733,0.970399
2024-03-26T00:00:00.000Z,70426.77,0.002101,0.021015,0.976884
2024-03-27T00:00:00.000Z,70073.39,0.002089,0.026369,0.971542
2024-03-28T00:00:00.000Z,70229.41,0.002037,0.027546,0.970418
2024-03-29T00:00:00.000Z,69992.04,0.002053,0.030303,0.967644
2024-03-30T00:00:00.000Z,69971.04,0.002033,0.032166,0.965801
2024-03-31T00:00:00.000Z,70495.58,0.001963,0.031894,0.966143
2024-04-01T00:00:00.000Z,69700.27,0.002005,0.037121,0.960874
2024-04-02T00:00:00.000Z,67137.41,0.032895,0.023071,0.944034
2024-04-03T00:00:00.000Z,65720.4,0.043674,0.028027,0.928299
2024-04-04T00:00:00.000Z,67212.37,0.02921,0.024617,0.946172
2024-04-05T00:00:00.000Z,67383.5,0.026118,0.029721,0.944162
2024-04-06T00:00:00.000Z,68577.96,0.01323,0.038085,0.948684
2024-04-07T00:00:00.000Z,69590.22,0.00353,0.035548,0.960922
2024-04-08T00:00:00.000Z,70907.46,0.001679,0.028085,0.970236
2024-04-09T00:00:00.000Z,69981.08,0.001729,0.039959,0.958312
2024-04-10T00:00:00.000Z,69315.6,0.008492,0.040565,0.950943
2024-04-11T00:00:00.000Z,70427.93,0.001661,0.042012,0.956327
2024-04-12T00:00:00.000Z,68252.13,0.027571,0.039815,0.932614
2024-04-13T00:00:00.000Z,64751.04,0.066679,0.024247,0.909074
2024-04-14T00:00:00.000Z,64052.34,0.069553,0.02432,0.906127
2024-04-15T00:00:00.000Z,64615.51,0.063033,0.031104,0.905864
